order_id,customer_id,order_date,status,region_code
473,255.0,2026-03-24 05:35:14,DELIVERED,WEST
474,470.0,18-07-1979,RETURNED,NORTH
475,230.0,2026-02-08 04:40:09,RETURNED,SOUTH
476,352.0,2024-07-27 10:11:29,PLACED,SOUTH
477,219.0,2026-04-17 02:28:02,RETURNED,NORTH
478,269.0,2025-02-27 13:37:56,DELIVERED,WEST
479,307.0,2025-05-31 04:53:21,SHIPPED,NORTH
480,193.0,2024-07-11 01:04:24,SHIPPED,SOUTH
481,421.0,2025-11-20 22:01:04,RETURNED,NORTH
482,152.0,2025-12-15 07:10:22,SHIPPED,EAST
483,185.0,2025-08-29 20:41:13,DELIVERED,SOUTH
484,46.0,2024-07-24 23:28:17,RETURNED,SOUTH
485,260.0,2025-11-02 12:29:21,RETURNED,SOUTH
486,207.0,2025-04-13 21:34:01,PLACED,SOUTH
487,187.0,2025-01-09 23:01:34,CANCELLED,WEST
488,499.0,2024-08-13 21:43:06,RETURNED,NORTH
489,22.0,2025-03-08 02:38:39,PLACED,SOUTH
490,63.0,2025-09-22 14:09:04,RETURNED,NORTH
491,373.0,2026-03-23 14:59:14,PLACED,EAST
492,107.0,2025-10-21 07:30:23,DELIVERED,EAST
493,14.0,2025-10-29 10:06:06,SHIPPED,SOUTH
494,113.0,2026-04-04 08:39:32,DELIVERED,NORTH
495,364.0,2025-09-24 08:14:56,RETURNED,SOUTH
496,178.0,2026-03-29 07:16:55,SHIPPED,SOUTH
497,421.0,2025-05-01 16:51:04,DELIVERED,WEST
498,445.0,2026-03-16 16:50:01,SHIPPED,WEST
499,425.0,2026-02-23 07:48:31,DELIVERED,NORTH
500,488.0,2025-01-16 01:28:58,SHIPPED,WEST
501,215.0,2025-10-11 21:07:44,DELIVERED,WEST
502,305.0,2025-12-28 21:50:54,RETURNED,EAST
503,188.0,2025-05-18 01:35:04,PLACED,NORTH
504,372.0,2025-09-26 14:37:18,RETURNED,SOUTH
505,321.0,2025-04-23 13:31:52,RETURNED,NORTH
506,87.0,2025-03-03 15:38:16,RETURNED,SOUTH
507,196.0,2025-12-10 10:22:26,SHIPPED,EAST
508,370.0,2025-04-30 07:06:11,SHIPPED,WEST
509,64.0,2024-12-13 20:49:35,PLACED,WEST
510,172.0,2025-04-15 15:38:32,CANCELLED,NORTH
511,237.0,2025-03-21 05:58:47,DELIVERED,EAST
512,309.0,2024-07-15 16:40:05,CANCELLED,EAST
513,116.0,2025-12-29 22:31:25,PLACED,SOUTH
514,42.0,2024-12-27 15:45:46,PLACED,WEST
515,137.0,2025-01-03 21:38:57,RETURNED,NORTH
516,1.0,2024-10-23 23:27:09,PLACED,WEST
517,83.0,2025-12-19 04:30:27,SHIPPED,SOUTH
518,159.0,02-08-2008,DELIVERED,NORTH
519,491.0,2026-01-08 03:45:20,PLACED,NORTH
520,497.0,2025-05-26 21:28:12,DELIVERED,WEST
521,162.0,2024-12-21 05:54:50,PLACED,EAST
522,271.0,2025-07-24 22:31:32,RETURNED,EAST
523,184.0,2025-08-30 02:21:52,SHIPPED,WEST
524,229.0,2024-07-16 06:24:14,DELIVERED,SOUTH
525,6.0,24-01-1989,CANCELLED,SOUTH
526,300.0,2026-03-05 21:09:22,DELIVERED,SOUTH
527,362.0,2025-03-09 13:42:25,SHIPPED,EAST
528,286.0,2026-04-06 00:29:43,DELIVERED,EAST
529,274.0,2025-11-20 12:41:03,RETURNED,SOUTH
530,72.0,2024-11-16 13:46:03,SHIPPED,WEST
531,384.0,2025-04-12 17:04:29,RETURNED,EAST
532,474.0,2024-11-15 04:52:08,SHIPPED,EAST
533,387.0,2024-12-12 03:07:57,SHIPPED,WEST
534,493.0,2026-03-31 17:21:32,SHIPPED,NORTH
535,318.0,2024-09-30 03:25:37,DELIVERED,WEST
536,8.0,2024-12-10 16:46:43,DELIVERED,WEST
537,487.0,2026-03-26 14:51:24,RETURNED,EAST
538,69.0,2024-12-19 19:22:22,CANCELLED,EAST
539,447.0,2025-08-26 19:21:13,CANCELLED,WEST
540,62.0,2024-10-13 05:46:53,RETURNED,WEST
541,474.0,2025-02-25 03:53:59,CANCELLED,EAST
542,490.0,2025-03-10 02:32:02,RETURNED,EAST
543,148.0,19-11-1973,SHIPPED,WEST
544,245.0,2026-02-12 09:39:20,RETURNED,NORTH
545,12.0,15-11-1974,PLACED,EAST
546,474.0,2026-02-03 05:40:01,SHIPPED,EAST
547,344.0,2025-11-12 21:22:06,RETURNED,NORTH
548,468.0,2025-02-22 01:57:38,DELIVERED,NORTH
549,,03-02-1997,DELIVERED,EAST
550,439.0,2026-03-28 04:45:36,PLACED,EAST
551,392.0,2025-02-18 11:43:49,SHIPPED,WEST
552,215.0,2025-01-30 00:33:39,DELIVERED,NORTH
553,454.0,2026-05-11 21:59:43,DELIVERED,SOUTH
554,320.0,2024-12-04 12:23:06,DELIVERED,SOUTH
555,354.0,2024-12-24 07:24:36,RETURNED,SOUTH
556,276.0,18-02-2002,CANCELLED,NORTH
557,152.0,2025-12-21 05:27:19,DELIVERED,SOUTH
558,289.0,27-05-2023,RETURNED,EAST
559,87.0,2025-08-09 13:34:52,DELIVERED,EAST
560,455.0,2025-12-24 17:03:35,CANCELLED,NORTH
561,244.0,2024-11-22 17:34:55,RETURNED,EAST
562,259.0,2024-08-24 14:07:28,CANCELLED,SOUTH
563,215.0,2026-04-22 00:29:42,SHIPPED,NORTH
564,457.0,2026-05-06 01:22:06,CANCELLED,WEST
565,420.0,2025-04-02 07:32:53,RETURNED,WEST
566,89.0,2025-03-27 13:50:57,SHIPPED,SOUTH
567,166.0,2025-10-11 02:56:38,RETURNED,WEST
568,82.0,2024-08-12 15:17:46,PLACED,WEST
569,137.0,2025-07-05 16:53:19,SHIPPED,SOUTH
570,433.0,2026-01-12 10:54:53,CANCELLED,NORTH
571,16.0,2024-11-03 01:37:24,SHIPPED,WEST
572,243.0,2025-05-24 06:27:52,PLACED,NORTH
573,29.0,2026-07-08 18:36:56,DELIVERED,SOUTH
574,347.0,2025-04-27 13:39:02,DELIVERED,NORTH
575,477.0,2024-11-08 08:09:08,DELIVERED,WEST
576,124.0,2025-07-23 05:39:50,RETURNED,NORTH
577,149.0,2026-06-13 05:13:30,SHIPPED,NORTH
578,204.0,2025-06-19 01:02:20,PLACED,WEST
579,406.0,2025-07-07 17:31:35,DELIVERED,SOUTH
580,282.0,2024-11-30 13:15:35,DELIVERED,WEST
581,423.0,2025-10-12 12:14:32,PLACED,WEST
582,492.0,2024-12-05 20:39:51,DELIVERED,SOUTH
583,378.0,2025-09-04 04:02:12,SHIPPED,EAST
584,380.0,2025-11-09 07:46:13,DELIVERED,NORTH
585,,2024-09-23 02:53:22,CANCELLED,EAST
586,233.0,03-09-1981,RETURNED,EAST
587,386.0,2026-04-09 12:51:23,RETURNED,NORTH
588,143.0,2025-11-03 00:32:44,SHIPPED,EAST
589,211.0,2024-12-03 20:37:23,RETURNED,NORTH
590,153.0,2025-09-04 13:28:43,DELIVERED,WEST
591,355.0,2026-02-17 19:14:22,DELIVERED,NORTH
592,70.0,2025-08-14 04:34:38,SHIPPED,SOUTH
593,,2024-12-11 03:55:14,SHIPPED,WEST
594,85.0,2025-09-24 18:01:35,SHIPPED,NORTH
595,280.0,2026-07-02 13:44:50,RETURNED,NORTH
596,386.0,2026-04-30 02:19:02,DELIVERED,EAST
597,385.0,2026-01-11 15:59:02,RETURNED,EAST
598,6.0,2025-02-19 22:02:13,PLACED,WEST
599,190.0,2025-08-11 05:34:09,RETURNED,NORTH
600,134.0,2024-09-15 01:27:42,PLACED,WEST
601,,2024-07-30 12:19:26,SHIPPED,NORTH
602,312.0,2024-08-12 15:16:13,RETURNED,WEST
603,150.0,2025-12-15 08:32:43,PLACED,EAST
604,367.0,2025-07-25 15:40:01,DELIVERED,WEST
605,378.0,2025-09-25 18:23:56,DELIVERED,EAST
606,406.0,2026-01-20 05:22:26,DELIVERED,WEST
607,239.0,2026-06-09 13:42:16,SHIPPED,NORTH
608,156.0,2026-04-25 17:34:08,PLACED,SOUTH
609,264.0,2026-03-04 09:43:21,RETURNED,EAST
610,481.0,2024-07-28 00:49:11,PLACED,SOUTH
611,,2025-04-08 22:47:54,SHIPPED,WEST
612,384.0,2024-09-28 00:55:56,CANCELLED,SOUTH
613,13.0,2025-08-28 18:28:44,CANCELLED,NORTH
614,457.0,2026-06-15 12:49:30,DELIVERED,SOUTH
615,234.0,2025-08-31 01:06:16,CANCELLED,SOUTH
616,443.0,2024-09-03 17:51:53,SHIPPED,SOUTH
617,487.0,2026-04-28 18:07:25,RETURNED,SOUTH
618,347.0,2025-09-04 10:58:39,CANCELLED,EAST
619,223.0,2025-07-18 15:33:51,PLACED,NORTH
620,138.0,2025-11-04 21:14:31,CANCELLED,NORTH
621,230.0,2025-03-08 16:11:59,SHIPPED,WEST
622,423.0,2025-03-15 02:29:49,PLACED,WEST
623,224.0,2025-09-25 04:29:53,SHIPPED,WEST
624,322.0,2024-11-29 11:35:42,RETURNED,NORTH
625,230.0,2025-10-31 22:33:29,SHIPPED,SOUTH
626,330.0,2025-03-29 17:37:19,SHIPPED,SOUTH
627,266.0,2025-02-10 20:56:06,PLACED,SOUTH
628,413.0,2025-11-02 13:51:17,RETURNED,NORTH
629,,2026-03-03 22:34:15,SHIPPED,SOUTH
630,393.0,2025-01-18 07:51:37,CANCELLED,EAST
631,393.0,2025-09-27 07:16:48,DELIVERED,WEST
632,490.0,2025-02-16 09:58:15,CANCELLED,WEST
633,366.0,2025-10-28 22:20:42,CANCELLED,NORTH
634,422.0,2024-10-28 04:23:28,PLACED,NORTH
635,205.0,2025-04-12 22:08:57,PLACED,WEST
636,492.0,2026-03-17 19:55:11,DELIVERED,WEST
637,209.0,2025-03-27 23:11:41,SHIPPED,SOUTH
638,354.0,2025-12-18 02:16:28,DELIVERED,SOUTH
639,420.0,2026-01-09 13:47:08,PLACED,WEST
640,102.0,2025-12-28 04:21:42,PLACED,WEST
641,287.0,2025-05-22 09:01:47,RETURNED,SOUTH
642,204.0,2024-10-08 12:51:29,PLACED,SOUTH
643,282.0,2025-09-09 14:57:35,CANCELLED,NORTH
644,328.0,2025-08-06 00:59:55,DELIVERED,NORTH
645,394.0,2025-08-02 12:00:32,SHIPPED,WEST
646,232.0,2024-10-10 06:47:52,RETURNED,EAST
647,448.0,2024-10-30 15:53:28,CANCELLED,NORTH
648,280.0,2025-08-06 20:35:22,PLACED,WEST
649,278.0,2025-09-03 18:57:26,DELIVERED,NORTH
650,320.0,08-03-2008,RETURNED,EAST
651,174.0,2025-01-03 21:42:37,DELIVERED,SOUTH
652,198.0,2024-10-04 09:36:27,DELIVERED,WEST
653,,2026-04-12 01:44:30,SHIPPED,SOUTH
654,,2026-03-21 05:23:19,DELIVERED,WEST
655,10.0,2025-07-21 21:52:17,RETURNED,NORTH
656,454.0,2025-09-06 08:33:32,SHIPPED,WEST
657,385.0,2025-09-23 15:27:12,PLACED,SOUTH
658,174.0,2024-09-23 19:49:19,RETURNED,SOUTH
659,258.0,2024-09-17 23:16:58,CANCELLED,NORTH
660,287.0,2026-04-29 10:42:57,CANCELLED,SOUTH
661,61.0,2025-06-05 22:05:51,SHIPPED,WEST
662,80.0,2025-01-09 06:47:03,SHIPPED,NORTH
663,460.0,2026-01-01 14:18:30,RETURNED,NORTH
664,393.0,2026-05-22 08:53:35,DELIVERED,EAST
665,178.0,2024-08-06 06:19:04,RETURNED,EAST
666,92.0,2026-06-12 07:08:20,CANCELLED,EAST
667,380.0,2026-05-08 13:55:04,SHIPPED,WEST
668,130.0,2024-08-09 04:05:17,PLACED,NORTH
669,359.0,2025-02-11 14:37:57,DELIVERED,NORTH
670,381.0,2025-06-24 04:55:13,PLACED,EAST
671,197.0,2026-01-06 22:58:14,CANCELLED,EAST
672,53.0,2026-01-10 02:02:35,RETURNED,EAST
673,363.0,2024-12-07 23:36:43,RETURNED,NORTH
674,223.0,2025-07-09 07:49:09,CANCELLED,EAST
675,104.0,2026-01-01 22:06:03,RETURNED,SOUTH
676,225.0,2025-03-09 13:57:40,PLACED,NORTH
677,488.0,2025-02-10 17:51:19,RETURNED,SOUTH
678,434.0,2025-11-02 03:54:13,DELIVERED,SOUTH
679,178.0,2025-07-13 03:43:42,CANCELLED,WEST
680,223.0,2025-02-07 03:11:43,PLACED,SOUTH
681,198.0,2025-12-09 12:12:20,DELIVERED,SOUTH
682,201.0,2026-05-05 00:10:20,SHIPPED,SOUTH
683,169.0,2025-06-16 22:18:46,RETURNED,EAST
684,481.0,2025-04-29 17:29:35,PLACED,SOUTH
685,305.0,2026-04-16 12:53:25,PLACED,SOUTH
686,385.0,2025-07-11 19:08:59,CANCELLED,WEST
687,384.0,2024-08-15 03:47:23,DELIVERED,EAST
688,416.0,2024-12-28 07:52:56,PLACED,WEST
689,472.0,2025-10-03 20:42:23,PLACED,NORTH
690,67.0,2026-04-16 07:37:53,CANCELLED,NORTH
691,110.0,2025-08-18 02:14:49,CANCELLED,WEST
692,74.0,2025-02-19 19:57:30,CANCELLED,SOUTH
693,166.0,2025-01-05 03:11:18,PLACED,NORTH
694,412.0,2025-09-04 07:30:54,CANCELLED,SOUTH
695,341.0,2026-05-08 10:31:45,SHIPPED,WEST
696,418.0,2026-03-16 18:54:05,DELIVERED,EAST
697,302.0,2025-04-17 19:40:16,PLACED,NORTH
698,411.0,2025-04-02 14:50:40,RETURNED,WEST
699,483.0,2024-07-15 13:16:56,RETURNED,EAST
700,483.0,2026-07-05 14:39:04,SHIPPED,SOUTH
701,48.0,2024-11-01 02:02:11,DELIVERED,WEST
702,230.0,2026-01-21 20:21:40,DELIVERED,SOUTH
703,460.0,2026-06-20 03:47:53,DELIVERED,NORTH
704,182.0,2026-03-25 05:41:02,DELIVERED,NORTH
705,497.0,2026-04-19 08:22:29,CANCELLED,EAST
706,406.0,18-01-1972,DELIVERED,EAST
707,234.0,2024-08-28 15:32:58,CANCELLED,SOUTH
708,359.0,2026-06-30 18:06:17,CANCELLED,EAST
709,31.0,2025-03-10 20:49:33,SHIPPED,NORTH
710,124.0,2026-02-03 08:58:23,PLACED,SOUTH
711,264.0,2024-12-31 01:21:28,CANCELLED,NORTH
712,460.0,2024-11-16 04:00:37,PLACED,NORTH
713,41.0,2026-03-24 07:17:48,PLACED,WEST
714,267.0,2024-09-17 22:37:48,PLACED,NORTH
715,359.0,2026-06-19 19:28:27,PLACED,EAST
716,185.0,2025-07-07 08:48:36,PLACED,SOUTH
717,379.0,2026-01-31 07:31:52,RETURNED,WEST
718,34.0,2026-02-11 16:47:37,CANCELLED,SOUTH
719,455.0,2025-09-04 15:25:23,DELIVERED,WEST
720,493.0,2025-07-19 09:17:20,PLACED,WEST
721,23.0,2025-07-23 20:25:51,PLACED,SOUTH
722,371.0,2025-01-15 19:12:20,DELIVERED,SOUTH
723,423.0,2025-06-06 16:28:29,PLACED,NORTH
724,271.0,25-02-1971,DELIVERED,NORTH
725,348.0,2024-09-02 22:52:14,RETURNED,NORTH
726,271.0,2025-08-11 19:37:32,RETURNED,EAST
727,,2025-10-08 19:56:52,DELIVERED,SOUTH
728,192.0,2025-05-14 04:54:12,RETURNED,WEST
729,282.0,2025-03-04 19:52:17,PLACED,SOUTH
730,263.0,2024-09-25 04:55:59,RETURNED,WEST
731,27.0,2026-03-16 00:00:05,DELIVERED,NORTH
732,449.0,2025-03-19 00:28:11,SHIPPED,WEST
733,180.0,2025-02-05 12:37:05,RETURNED,SOUTH
734,496.0,2025-04-29 13:11:37,DELIVERED,NORTH
735,58.0,2024-12-14 19:05:39,SHIPPED,EAST
736,275.0,2026-04-27 12:45:25,PLACED,EAST
737,447.0,2025-02-14 00:59:20,RETURNED,SOUTH
738,220.0,2025-08-16 19:30:09,RETURNED,WEST
739,439.0,2025-07-03 00:59:55,DELIVERED,WEST
740,306.0,17-11-1998,SHIPPED,EAST
741,332.0,2024-11-23 01:12:00,CANCELLED,NORTH
742,,2025-06-16 11:34:58,DELIVERED,EAST
743,318.0,2025-12-23 17:42:10,PLACED,WEST
744,310.0,2025-10-09 14:25:59,PLACED,NORTH
745,403.0,25-09-1997,SHIPPED,NORTH
746,,2025-11-01 23:45:48,PLACED,SOUTH
747,96.0,2025-02-24 03:20:53,CANCELLED,NORTH
748,65.0,2025-04-29 08:47:26,RETURNED,EAST
749,383.0,2025-03-16 08:24:45,PLACED,SOUTH
750,332.0,2025-05-23 10:16:05,CANCELLED,NORTH
751,154.0,2026-01-24 15:18:32,SHIPPED,NORTH
752,83.0,2025-07-04 22:47:41,CANCELLED,NORTH
753,488.0,2025-09-28 23:57:03,PLACED,NORTH
754,153.0,2025-04-27 01:21:14,PLACED,WEST
755,329.0,2024-07-30 17:36:17,CANCELLED,SOUTH
756,144.0,2025-12-09 10:13:30,DELIVERED,EAST
757,91.0,2025-05-13 13:22:14,DELIVERED,WEST
758,270.0,2025-04-12 16:28:41,SHIPPED,NORTH
759,406.0,2025-10-15 05:58:10,DELIVERED,WEST
760,304.0,01-11-1982,DELIVERED,SOUTH
761,204.0,2026-05-31 12:40:23,CANCELLED,WEST
762,452.0,05-12-1995,CANCELLED,SOUTH
763,134.0,2025-01-12 13:00:11,RETURNED,EAST
764,1.0,2026-01-06 05:54:15,CANCELLED,NORTH
765,51.0,2025-04-05 16:16:27,RETURNED,WEST
766,308.0,2025-12-31 09:40:02,CANCELLED,WEST
767,119.0,2025-12-16 16:03:50,CANCELLED,SOUTH
768,201.0,2026-01-28 09:32:06,DELIVERED,SOUTH
769,426.0,2025-06-17 20:13:33,PLACED,WEST
770,244.0,2025-05-02 00:59:39,PLACED,WEST
771,370.0,2025-02-08 20:17:06,RETURNED,SOUTH
772,414.0,2026-02-05 00:53:44,SHIPPED,EAST
773,224.0,2026-07-05 10:18:44,CANCELLED,NORTH
774,,2025-11-26 23:41:28,RETURNED,EAST
775,300.0,2024-08-10 18:26:41,PLACED,NORTH
776,102.0,2026-03-22 05:49:56,RETURNED,WEST
777,367.0,2025-06-22 04:11:16,RETURNED,NORTH
778,498.0,2025-08-02 06:06:01,PLACED,NORTH
779,385.0,2024-10-10 23:32:56,DELIVERED,EAST
780,117.0,2025-05-06 11:16:11,PLACED,WEST
781,313.0,2025-04-01 21:28:08,SHIPPED,EAST
782,230.0,2024-07-25 01:52:42,PLACED,SOUTH
783,,2026-05-03 03:39:05,DELIVERED,WEST
784,340.0,2024-07-22 20:52:19,CANCELLED,WEST
785,102.0,17-01-2022,SHIPPED,SOUTH
786,187.0,2026-06-03 12:28:05,CANCELLED,SOUTH
787,473.0,2024-12-07 08:28:06,PLACED,SOUTH
788,13.0,2026-04-14 05:47:39,DELIVERED,SOUTH
789,54.0,2024-11-01 07:31:48,DELIVERED,WEST
790,463.0,2026-02-02 11:11:05,CANCELLED,SOUTH
791,168.0,02-05-2015,PLACED,WEST
792,26.0,2026-07-05 16:35:29,RETURNED,SOUTH
793,295.0,2025-03-22 21:52:04,SHIPPED,NORTH
794,495.0,2025-03-08 06:47:38,RETURNED,WEST
795,279.0,2024-10-17 14:23:47,SHIPPED,NORTH
796,360.0,2025-02-04 16:31:48,PLACED,SOUTH
797,242.0,2025-06-07 02:25:58,CANCELLED,NORTH
798,465.0,2025-11-03 20:15:55,SHIPPED,EAST
799,406.0,2026-03-30 06:13:00,RETURNED,NORTH
800,456.0,2026-04-23 21:11:27,RETURNED,EAST
801,172.0,2025-01-06 07:46:06,RETURNED,WEST
802,143.0,2025-12-26 06:20:51,PLACED,NORTH
803,286.0,2024-12-28 08:21:59,SHIPPED,WEST
804,459.0,2025-03-04 15:06:17,CANCELLED,WEST
805,330.0,27-03-2011,CANCELLED,NORTH
806,474.0,2025-02-13 03:03:28,CANCELLED,NORTH
807,48.0,07-04-1973,CANCELLED,SOUTH
808,308.0,2025-09-27 22:04:38,SHIPPED,NORTH
809,292.0,2026-03-04 20:05:13,SHIPPED,WEST
810,179.0,2025-05-29 04:50:55,CANCELLED,EAST
811,101.0,2026-04-28 00:00:49,SHIPPED,EAST
812,167.0,2025-11-30 20:03:57,CANCELLED,WEST
813,208.0,2024-11-15 15:39:19,PLACED,WEST
814,427.0,2024-08-06 15:00:37,RETURNED,EAST
815,277.0,2025-02-18 16:13:11,RETURNED,WEST
816,282.0,2025-03-08 13:36:02,DELIVERED,NORTH
817,333.0,2025-08-29 04:05:26,SHIPPED,SOUTH
818,459.0,2025-08-18 22:38:03,PLACED,SOUTH
819,416.0,2024-08-20 19:27:37,CANCELLED,WEST
820,219.0,2026-04-10 03:51:33,SHIPPED,SOUTH
821,242.0,2025-09-07 20:26:23,RETURNED,SOUTH
822,440.0,2024-09-27 08:09:57,SHIPPED,WEST
823,224.0,2025-11-04 11:16:45,CANCELLED,SOUTH
824,199.0,2025-03-30 12:00:46,PLACED,WEST
825,472.0,2025-01-27 01:45:28,RETURNED,WEST
826,421.0,2024-09-13 17:57:59,SHIPPED,NORTH
827,239.0,2025-09-20 14:37:23,PLACED,NORTH
828,232.0,2025-10-09 00:10:45,PLACED,EAST
829,391.0,2026-05-12 19:19:48,CANCELLED,EAST
830,42.0,2025-12-05 00:48:11,RETURNED,SOUTH
831,64.0,2025-08-24 05:03:20,RETURNED,SOUTH
832,442.0,2025-10-15 12:51:36,PLACED,EAST
833,481.0,2025-09-03 04:39:55,PLACED,SOUTH
834,180.0,2025-09-29 08:38:25,SHIPPED,NORTH
835,87.0,2025-11-10 21:57:15,PLACED,EAST
836,327.0,2026-01-12 16:07:01,PLACED,WEST
837,130.0,2024-10-07 20:14:07,DELIVERED,WEST
838,372.0,2025-10-25 14:37:21,SHIPPED,EAST
839,183.0,2026-01-06 17:27:57,DELIVERED,WEST
840,425.0,2025-03-10 14:14:29,RETURNED,EAST
841,,2025-09-15 08:00:39,DELIVERED,EAST
842,167.0,2025-08-18 15:27:40,DELIVERED,EAST
843,69.0,2025-03-16 10:14:50,SHIPPED,EAST
844,104.0,2024-11-20 01:13:47,PLACED,EAST
845,53.0,2025-10-22 15:35:38,CANCELLED,NORTH
846,292.0,2025-07-10 08:07:07,RETURNED,EAST
847,303.0,2025-02-09 10:53:14,DELIVERED,NORTH
848,184.0,2024-10-17 01:35:35,RETURNED,WEST
849,358.0,06-01-2014,DELIVERED,NORTH
850,159.0,2025-04-16 01:52:12,CANCELLED,EAST
851,185.0,2025-04-07 08:17:05,SHIPPED,WEST
852,1.0,2025-04-23 21:18:58,DELIVERED,WEST
853,121.0,2024-08-03 12:57:04,RETURNED,SOUTH
854,330.0,2026-01-20 01:48:56,DELIVERED,EAST
855,186.0,2024-09-28 02:46:44,RETURNED,WEST
856,157.0,2025-09-15 18:23:23,RETURNED,NORTH
857,82.0,2025-12-30 00:58:40,RETURNED,NORTH
858,47.0,2025-09-16 12:41:03,RETURNED,NORTH
859,429.0,2024-07-29 07:46:49,CANCELLED,SOUTH
860,295.0,2025-12-25 10:01:47,RETURNED,EAST
861,477.0,2025-06-08 21:36:37,CANCELLED,WEST
862,296.0,2025-06-16 22:04:52,PLACED,SOUTH
863,248.0,2025-09-03 04:01:19,CANCELLED,WEST
864,69.0,2024-11-17 15:42:34,PLACED,WEST
865,209.0,2025-07-04 21:46:04,DELIVERED,EAST
866,327.0,2025-08-23 08:24:13,RETURNED,WEST
867,249.0,2025-02-17 23:10:46,CANCELLED,EAST
868,423.0,2024-09-28 17:19:06,CANCELLED,SOUTH
869,130.0,2025-02-12 07:30:04,CANCELLED,SOUTH
870,425.0,2024-09-21 00:14:50,PLACED,WEST
871,269.0,2024-11-14 18:56:14,PLACED,SOUTH
872,,2025-03-21 21:05:14,SHIPPED,WEST
873,446.0,2025-01-03 02:19:19,CANCELLED,SOUTH
874,348.0,2026-04-13 08:44:47,SHIPPED,SOUTH
875,290.0,04-11-1978,SHIPPED,SOUTH
876,201.0,2025-03-19 01:03:24,CANCELLED,SOUTH
877,360.0,2025-03-14 15:47:46,DELIVERED,SOUTH
878,440.0,2025-04-16 00:16:37,RETURNED,SOUTH
879,426.0,2025-04-16 19:17:17,CANCELLED,SOUTH
880,415.0,2026-03-18 12:48:06,DELIVERED,NORTH
881,143.0,2026-04-05 20:18:26,CANCELLED,NORTH
882,444.0,2025-03-08 14:27:13,DELIVERED,SOUTH
883,220.0,2025-01-13 02:40:41,DELIVERED,NORTH
884,80.0,2025-06-04 17:20:52,PLACED,WEST
885,129.0,2024-11-21 13:17:40,CANCELLED,SOUTH
886,358.0,2025-04-09 18:26:00,DELIVERED,EAST
887,120.0,2025-01-08 21:14:04,DELIVERED,SOUTH
888,455.0,11-11-2019,RETURNED,NORTH
889,257.0,2024-10-10 01:55:39,RETURNED,NORTH
890,,2025-06-03 11:11:51,SHIPPED,NORTH
891,391.0,2025-03-05 02:28:05,RETURNED,SOUTH
892,11.0,2025-04-08 06:48:50,DELIVERED,SOUTH
893,88.0,2025-12-01 06:37:12,PLACED,SOUTH
894,334.0,2026-06-05 23:48:46,CANCELLED,SOUTH
895,360.0,2025-09-17 14:51:03,SHIPPED,WEST
896,441.0,2025-11-08 15:00:30,DELIVERED,NORTH
897,65.0,2025-06-26 16:15:13,DELIVERED,WEST
898,112.0,2025-05-29 22:31:57,DELIVERED,SOUTH
899,93.0,2025-01-14 15:31:38,DELIVERED,WEST
900,407.0,2025-08-30 23:54:48,SHIPPED,NORTH
901,74.0,2024-08-16 19:08:55,CANCELLED,NORTH
902,337.0,2025-03-02 09:20:26,CANCELLED,EAST
903,356.0,2025-04-28 00:48:45,SHIPPED,SOUTH
904,71.0,2026-05-09 22:38:49,SHIPPED,SOUTH
905,135.0,2026-01-23 17:40:42,PLACED,WEST
906,490.0,2025-10-06 03:33:34,DELIVERED,EAST
907,112.0,2024-09-26 06:42:12,DELIVERED,WEST
908,469.0,2026-04-25 00:54:45,DELIVERED,EAST
909,142.0,02-10-2023,RETURNED,WEST
910,373.0,2025-09-26 17:18:29,RETURNED,SOUTH
911,328.0,2026-05-04 01:05:32,RETURNED,SOUTH
912,274.0,2025-09-15 19:26:31,SHIPPED,WEST
913,239.0,2024-11-18 20:13:57,PLACED,SOUTH
914,440.0,2024-12-08 17:29:36,PLACED,EAST
915,364.0,2025-10-27 09:30:42,PLACED,NORTH
916,,2025-11-13 00:21:08,SHIPPED,SOUTH
917,,2026-01-30 00:05:53,SHIPPED,WEST
918,436.0,2025-01-02 22:03:26,DELIVERED,EAST
919,84.0,2025-08-28 08:54:23,SHIPPED,EAST
920,350.0,2025-08-25 21:34:51,SHIPPED,EAST
921,146.0,2025-10-21 06:36:25,DELIVERED,NORTH
922,443.0,2025-09-17 17:31:57,DELIVERED,WEST
923,355.0,2026-05-05 20:16:24,RETURNED,WEST
924,410.0,2024-12-15 20:03:05,CANCELLED,EAST
925,90.0,2025-02-06 04:48:43,CANCELLED,EAST
926,391.0,2024-12-29 13:43:46,SHIPPED,SOUTH
927,331.0,2025-10-09 08:43:19,DELIVERED,NORTH
928,424.0,2026-06-27 23:48:14,SHIPPED,EAST
929,125.0,2025-09-25 00:36:35,CANCELLED,EAST
930,89.0,2025-01-26 07:29:53,RETURNED,EAST
931,455.0,2026-03-30 19:16:50,DELIVERED,WEST
932,258.0,2026-05-12 06:40:37,DELIVERED,WEST
933,294.0,2026-02-13 04:56:30,PLACED,EAST
934,464.0,2024-10-21 20:14:02,DELIVERED,NORTH
935,,2026-07-10 10:05:38,CANCELLED,WEST
936,112.0,2025-01-04 16:01:39,CANCELLED,WEST
937,426.0,2024-09-20 20:31:17,CANCELLED,SOUTH
938,226.0,2026-01-03 00:18:13,DELIVERED,NORTH
939,37.0,2025-08-09 08:47:45,SHIPPED,EAST
940,201.0,2024-08-08 00:06:50,PLACED,EAST
941,255.0,2024-07-11 23:07:59,CANCELLED,EAST
